# x y z r g b
-2 0 0 212 212 212
-1 0 0 219 219 219
0 0 0 223 223 223
1 0 0 219 219 219
2 0 0 212 212 212
3 0 0 203 203 203
4 0 0 193 193 193
5 0 0 183 183 183
6 0 0 173 173 173
7 0 0 200 105 85
8 0 0 200 105 85
9 0 0 200 105 85
10 0 0 230 180 150
11 0 0 230 180 150
12 0 0 230 180 150
-12 1 0 230 180 150
-11 1 0 230 180 150
-10 1 0 230 180 150
-9 1 0 200 105 85
-8 1 0 200 105 85
-7 1 0 200 105 85
-6 1 0 175 175 175
-5 1 0 185 185 185
-4 1 0 196 196 196
-3 1 0 207 207 207
-2 1 0 217 217 217
-1 1 0 227 227 227
0 1 0 234 234 234
1 1 0 227 227 227
2 1 0 217 217 217
3 1 0 207 207 207
4 1 0 196 196 196
5 1 0 185 185 185
6 1 0 175 175 175
7 1 0 200 105 85
8 1 0 200 105 85
9 1 0 200 105 85
10 1 0 230 180 150
11 1 0 230 180 150
12 1 0 230 180 150
-12 2 0 230 180 150
-11 2 0 230 180 150
-10 2 0 230 180 150
-9 2 0 200 105 85
-8 2 0 200 105 85
-7 2 0 200 105 85
-6 2 0 175 175 175
-5 2 0 185 185 185
-4 2 0 196 196 196
-3 2 0 207 207 207
-2 2 0 217 217 217
-1 2 0 227 227 227
0 2 0 234 234 234
1 2 0 227 227 227
2 2 0 217 217 217
3 2 0 207 207 207
4 2 0 196 196 196
5 2 0 185 185 185
6 2 0 175 175 175
7 2 0 200 105 85
8 2 0 200 105 85
9 2 0 200 105 85
10 2 0 230 180 150
11 2 0 230 180 150
12 2 0 230 180 150
-12 3 0 230 180 150
-11 3 0 230 180 150
-10 3 0 230 180 150
-9 3 0 200 105 85
-8 3 0 200 105 85
-7 3 0 200 105 85
-6 3 0 173 173 173
-5 3 0 183 183 183
-4 3 0 193 193 193
-3 3 0 203 203 203
-2 3 0 212 212 212
-1 3 0 219 219 219
0 3 0 223 223 223
1 3 0 219 219 219
2 3 0 212 212 212
3 3 0 203 203 203
4 3 0 193 193 193
5 3 0 183 183 183
6 3 0 173 173 173
7 3 0 200 105 85
8 3 0 200 105 85
9 3 0 200 105 85
10 3 0 230 180 150
11 3 0 230 180 150
12 3 0 230 180 150
-12 4 0 230 180 150
-11 4 0 230 180 150
-10 4 0 230 180 150
-9 4 0 200 105 85
-8 4 0 200 105 85
-7 4 0 200 105 85
-6 4 0 200 105 85
-5 4 0 179 179 179
-4 4 0 188 188 188
-3 4 0 197 197 197
-2 4 0 204 204 204
-1 4 0 209 209 209
0 4 0 211 211 211
1 4 0 209 209 209
2 4 0 204 204 204
3 4 0 197 197 197
4 4 0 188 188 188
5 4 0 179 179 179
6 4 0 200 105 85
7 4 0 200 105 85
8 4 0 200 105 85
9 4 0 200 105 85
10 4 0 230 180 150
11 4 0 230 180 150
12 4 0 230 180 150
-12 5 0 230 180 150
-11 5 0 230 180 150
-10 5 0 230 180 150
-9 5 0 200 105 85
-8 5 0 200 105 85
-7 5 0 200 105 85
-6 5 0 200 105 85
-5 5 0 173 173 173
-4 5 0 181 181 181
-3 5 0 188 188 188
-2 5 0 194 194 194
-1 5 0 199 199 199
0 5 0 200 200 200
1 5 0 199 199 199
2 5 0 194 194 194
3 5 0 188 188 188
4 5 0 181 181 181
5 5 0 173 173 173
6 5 0 200 105 85
7 5 0 200 105 85
8 5 0 200 105 85
9 5 0 200 105 85
10 5 0 230 180 150
11 5 0 230 180 150
12 5 0 230 180 150
-11 6 0 242 205 170
-10 6 0 242 205 170
-9 6 0 200 105 85
-8 6 0 200 105 85
-7 6 0 200 105 85
-6 6 0 200 105 85
-5 6 0 200 105 85
-4 6 0 173 173 173
-3 6 0 179 179 179
-2 6 0 184 184 184
-1 6 0 188 188 188
0 6 0 189 189 189
1 6 0 188 188 188
2 6 0 184 184 184
3 6 0 179 179 179
4 6 0 173 173 173
5 6 0 200 105 85
6 6 0 200 105 85
7 6 0 200 105 85
8 6 0 200 105 85
9 6 0 200 105 85
10 6 0 242 205 170
11 6 0 242 205 170
-11 7 0 242 205 170
-10 7 0 242 205 170
-9 7 0 242 205 170
-8 7 0 200 105 85
-7 7 0 200 105 85
-6 7 0 200 105 85
-5 7 0 200 105 85
-4 7 0 200 105 85
-3 7 0 170 170 170
-2 7 0 174 174 174
-1 7 0 176 176 176
0 7 0 177 177 177
1 7 0 176 176 176
2 7 0 174 174 174
3 7 0 170 170 170
4 7 0 200 105 85
5 7 0 200 105 85
6 7 0 200 105 85
7 7 0 200 105 85
8 7 0 200 105 85
9 7 0 242 205 170
10 7 0 242 205 170
11 7 0 242 205 170
-10 8 0 40 26 15
-9 8 0 40 26 15
-8 8 0 40 26 15
-7 8 0 40 26 15
-6 8 0 40 26 15
-5 8 0 40 26 15
-4 8 0 40 26 15
-3 8 0 40 26 15
-2 8 0 40 26 15
-1 8 0 40 26 15
0 8 0 40 26 15
1 8 0 40 26 15
2 8 0 40 26 15
3 8 0 40 26 15
4 8 0 40 26 15
5 8 0 40 26 15
6 8 0 40 26 15
7 8 0 40 26 15
8 8 0 40 26 15
9 8 0 40 26 15
10 8 0 40 26 15
-10 9 0 40 26 15
-9 9 0 40 26 15
-8 9 0 40 26 15
-7 9 0 40 26 15
-6 9 0 40 26 15
-5 9 0 40 26 15
-4 9 0 40 26 15
-3 9 0 40 26 15
-2 9 0 40 26 15
-1 9 0 40 26 15
0 9 0 40 26 15
1 9 0 40 26 15
2 9 0 40 26 15
3 9 0 40 26 15
4 9 0 40 26 15
5 9 0 40 26 15
6 9 0 40 26 15
7 9 0 40 26 15
8 9 0 40 26 15
9 9 0 40 26 15
10 9 0 40 26 15
-9 10 0 40 26 15
-8 10 0 40 26 15
-7 10 0 40 26 15
-6 10 0 40 26 15
-5 10 0 40 26 15
-4 10 0 40 26 15
-3 10 0 40 26 15
-2 10 0 40 26 15
-1 10 0 40 26 15
0 10 0 40 26 15
1 10 0 40 26 15
2 10 0 40 26 15
3 10 0 40 26 15
4 10 0 40 26 15
5 10 0 40 26 15
6 10 0 40 26 15
7 10 0 40 26 15
8 10 0 40 26 15
9 10 0 40 26 15
-8 11 0 40 26 15
-7 11 0 40 26 15
-6 11 0 40 26 15
-5 11 0 40 26 15
-4 11 0 40 26 15
-3 11 0 40 26 15
-2 11 0 40 26 15
-1 11 0 40 26 15
0 11 0 40 26 15
1 11 0 40 26 15
2 11 0 40 26 15
3 11 0 40 26 15
4 11 0 40 26 15
5 11 0 40 26 15
6 11 0 40 26 15
7 11 0 40 26 15
8 11 0 40 26 15
-7 12 0 40 26 15
-6 12 0 40 26 15
-5 12 0 40 26 15
-4 12 0 40 26 15
-3 12 0 40 26 15
-2 12 0 40 26 15
-1 12 0 40 26 15
0 12 0 40 26 15
1 12 0 40 26 15
2 12 0 40 26 15
3 12 0 40 26 15
4 12 0 40 26 15
5 12 0 40 26 15
6 12 0 40 26 15
7 12 0 40 26 15
-5 13 0 40 26 15
-4 13 0 40 26 15
-3 13 0 40 26 15
-2 13 0 40 26 15
-1 13 0 40 26 15
0 13 0 40 26 15
1 13 0 40 26 15
2 13 0 40 26 15
3 13 0 40 26 15
4 13 0 40 26 15
5 13 0 40 26 15
-3 14 0 40 26 15
-2 14 0 40 26 15
-1 14 0 40 26 15
0 14 0 40 26 15
1 14 0 40 26 15
2 14 0 40 26 15
3 14 0 40 26 15
-3 -14 1 205 145 120
-2 -14 1 205 145 120
-1 -14 1 205 145 120
0 -14 1 205 145 120
1 -14 1 205 145 120
2 -14 1 205 145 120
3 -14 1 205 145 120
-5 -13 1 205 145 120
-4 -13 1 205 145 120
-3 -13 1 205 145 120
-2 -13 1 205 145 120
-1 -13 1 205 145 120
0 -13 1 205 145 120
1 -13 1 205 145 120
2 -13 1 205 145 120
3 -13 1 205 145 120
4 -13 1 205 145 120
5 -13 1 205 145 120
-7 -12 1 205 145 120
-6 -12 1 205 145 120
-5 -12 1 205 145 120
-4 -12 1 205 145 120
-3 -12 1 205 145 120
-2 -12 1 205 145 120
-1 -12 1 205 145 120
0 -12 1 205 145 120
1 -12 1 205 145 120
2 -12 1 205 145 120
3 -12 1 205 145 120
4 -12 1 205 145 120
5 -12 1 205 145 120
6 -12 1 205 145 120
7 -12 1 205 145 120
-8 -11 1 205 145 120
-7 -11 1 205 145 120
-6 -11 1 205 145 120
-5 -11 1 205 145 120
-4 -11 1 205 145 120
-3 -11 1 200 105 85
-2 -11 1 200 105 85
-1 -11 1 200 105 85
0 -11 1 200 105 85
1 -11 1 200 105 85
2 -11 1 200 105 85
3 -11 1 200 105 85
4 -11 1 205 145 120
5 -11 1 205 145 120
6 -11 1 205 145 120
7 -11 1 205 145 120
8 -11 1 205 145 120
-9 -10 1 205 145 120
-8 -10 1 205 145 120
-7 -10 1 205 145 120
-6 -10 1 205 145 120
-5 -10 1 200 105 85
-4 -10 1 200 105 85
-3 -10 1 200 105 85
-2 -10 1 200 105 85
-1 -10 1 200 105 85
0 -10 1 200 105 85
1 -10 1 200 105 85
2 -10 1 200 105 85
3 -10 1 200 105 85
4 -10 1 200 105 85
5 -10 1 200 105 85
6 -10 1 205 145 120
7 -10 1 205 145 120
8 -10 1 205 145 120
9 -10 1 205 145 120
-9 -9 1 205 145 120
-8 -9 1 205 145 120
-7 -9 1 205 145 120
-6 -9 1 200 105 85
-5 -9 1 200 105 85
-4 -9 1 200 105 85
-3 -9 1 200 105 85
-2 -9 1 200 105 85
-1 -9 1 200 105 85
0 -9 1 200 105 85
1 -9 1 200 105 85
2 -9 1 200 105 85
3 -9 1 200 105 85
4 -9 1 200 105 85
5 -9 1 200 105 85
6 -9 1 200 105 85
7 -9 1 205 145 120
8 -9 1 205 145 120
9 -9 1 205 145 120
-10 -8 1 205 145 120
-9 -8 1 205 145 120
-8 -8 1 205 145 120
-7 -8 1 200 105 85
-6 -8 1 200 105 85
-5 -8 1 200 105 85
-4 -8 1 200 105 85
-3 -8 1 200 105 85
-2 -8 1 200 105 85
-1 -8 1 200 105 85
0 -8 1 200 105 85
1 -8 1 200 105 85
2 -8 1 200 105 85
3 -8 1 200 105 85
4 -8 1 200 105 85
5 -8 1 200 105 85
6 -8 1 200 105 85
7 -8 1 200 105 85
8 -8 1 205 145 120
9 -8 1 205 145 120
10 -8 1 205 145 120
-11 -7 1 205 145 120
-10 -7 1 205 145 120
-9 -7 1 205 145 120
-8 -7 1 200 105 85
-7 -7 1 200 105 85
-6 -7 1 200 105 85
-5 -7 1 200 105 85
-4 -7 1 200 105 85
-3 -7 1 200 105 85
-2 -7 1 200 105 85
-1 -7 1 200 105 85
0 -7 1 200 105 85
1 -7 1 200 105 85
2 -7 1 200 105 85
3 -7 1 200 105 85
4 -7 1 200 105 85
5 -7 1 200 105 85
6 -7 1 200 105 85
7 -7 1 200 105 85
8 -7 1 200 105 85
9 -7 1 205 145 120
10 -7 1 205 145 120
11 -7 1 205 145 120
-11 -6 1 242 205 170
-10 -6 1 242 205 170
-9 -6 1 242 205 170
-8 -6 1 200 105 85
-7 -6 1 200 105 85
-6 -6 1 200 105 85
-5 -6 1 200 105 85
-4 -6 1 200 105 85
-3 -6 1 200 105 85
-2 -6 1 200 105 85
-1 -6 1 200 105 85
0 -6 1 200 105 85
1 -6 1 200 105 85
2 -6 1 200 105 85
3 -6 1 200 105 85
4 -6 1 200 105 85
5 -6 1 200 105 85
6 -6 1 200 105 85
7 -6 1 200 105 85
8 -6 1 200 105 85
9 -6 1 242 205 170
10 -6 1 242 205 170
11 -6 1 242 205 170
-11 -5 1 242 205 170
-10 -5 1 242 205 170
-9 -5 1 200 105 85
-8 -5 1 200 105 85
-7 -5 1 200 105 85
-6 -5 1 200 105 85
-5 -5 1 200 105 85
-4 -5 1 200 105 85
-3 -5 1 200 105 85
-2 -5 1 200 105 85
-1 -5 1 200 105 85
0 -5 1 200 105 85
1 -5 1 200 105 85
2 -5 1 200 105 85
3 -5 1 200 105 85
4 -5 1 200 105 85
5 -5 1 200 105 85
6 -5 1 200 105 85
7 -5 1 200 105 85
8 -5 1 200 105 85
9 -5 1 200 105 85
10 -5 1 242 205 170
11 -5 1 242 205 170
-12 -4 1 242 205 170
-11 -4 1 242 205 170
-10 -4 1 242 205 170
-9 -4 1 200 105 85
-8 -4 1 200 105 85
-7 -4 1 200 105 85
-6 -4 1 200 105 85
-5 -4 1 200 105 85
-4 -4 1 200 105 85
-3 -4 1 200 105 85
-2 -4 1 172 172 172
-1 -4 1 174 174 174
0 -4 1 175 175 175
1 -4 1 174 174 174
2 -4 1 172 172 172
3 -4 1 200 105 85
4 -4 1 200 105 85
5 -4 1 200 105 85
6 -4 1 200 105 85
7 -4 1 200 105 85
8 -4 1 200 105 85
9 -4 1 200 105 85
10 -4 1 242 205 170
11 -4 1 242 205 170
12 -4 1 242 205 170
-12 -3 1 242 205 170
-11 -3 1 242 205 170
-10 -3 1 200 105 85
-9 -3 1 200 105 85
-8 -3 1 200 105 85
-7 -3 1 200 105 85
-6 -3 1 200 105 85
-5 -3 1 200 105 85
-4 -3 1 171 171 171
-3 -3 1 177 177 177
-2 -3 1 182 182 182
-1 -3 1 185 185 185
0 -3 1 186 186 186
1 -3 1 185 185 185
2 -3 1 182 182 182
3 -3 1 177 177 177
4 -3 1 171 171 171
5 -3 1 200 105 85
6 -3 1 200 105 85
7 -3 1 200 105 85
8 -3 1 200 105 85
9 -3 1 200 105 85
10 -3 1 200 105 85
11 -3 1 242 205 170
12 -3 1 242 205 170
-12 -2 1 230 180 150
-11 -2 1 230 180 150
-10 -2 1 230 180 150
-9 -2 1 200 105 85
-8 -2 1 200 105 85
-7 -2 1 200 105 85
-6 -2 1 200 105 85
-5 -2 1 171 171 171
-4 -2 1 179 179 179
-3 -2 1 186 186 186
-2 -2 1 192 192 192
-1 -2 1 195 195 195
0 -2 1 197 197 197
1 -2 1 195 195 195
2 -2 1 192 192 192
3 -2 1 186 186 186
4 -2 1 179 179 179
5 -2 1 171 171 171
6 -2 1 200 105 85
7 -2 1 200 105 85
8 -2 1 200 105 85
9 -2 1 200 105 85
10 -2 1 230 180 150
11 -2 1 230 180 150
12 -2 1 230 180 150
-12 -1 1 230 180 150
-11 -1 1 230 180 150
-10 -1 1 230 180 150
-9 -1 1 200 105 85
-8 -1 1 200 105 85
-7 -1 1 200 105 85
-6 -1 1 200 105 85
-5 -1 1 176 176 176
-4 -1 1 185 185 185
-3 -1 1 193 193 193
-2 -1 1 200 200 200
-1 -1 1 205 205 205
0 -1 1 207 207 207
1 -1 1 205 205 205
2 -1 1 200 200 200
3 -1 1 193 193 193
4 -1 1 185 185 185
5 -1 1 176 176 176
6 -1 1 200 105 85
7 -1 1 200 105 85
8 -1 1 200 105 85
9 -1 1 200 105 85
10 -1 1 230 180 150
11 -1 1 230 180 150
12 -1 1 230 180 150
-12 0 1 230 180 150
-11 0 1 230 180 150
-10 0 1 230 180 150
-9 0 1 200 105 85
-8 0 1 200 105 85
-7 0 1 200 105 85
-6 0 1 171 171 171
-5 0 1 181 181 181
-4 0 1 190 190 190
-3 0 1 199 199 199
-2 0 1 207 207 207
-1 0 1 213 213 213
0 0 1 216 216 216
1 0 1 213 213 213
2 0 1 207 207 207
3 0 1 199 199 199
4 0 1 190 190 190
5 0 1 181 181 181
6 0 1 171 171 171
7 0 1 200 105 85
8 0 1 200 105 85
9 0 1 200 105 85
10 0 1 230 180 150
11 0 1 230 180 150
12 0 1 230 180 150
-12 1 1 230 180 150
-11 1 1 230 180 150
-10 1 1 230 180 150
-9 1 1 200 105 85
-8 1 1 200 105 85
-7 1 1 200 105 85
-6 1 1 173 173 173
-5 1 1 183 183 183
-4 1 1 193 193 193
-3 1 1 203 203 203
-2 1 1 212 212 212
-1 1 1 219 219 219
0 1 1 222 222 222
1 1 1 219 219 219
2 1 1 212 212 212
3 1 1 203 203 203
4 1 1 193 193 193
5 1 1 183 183 183
6 1 1 173 173 173
7 1 1 200 105 85
8 1 1 200 105 85
9 1 1 200 105 85
10 1 1 230 180 150
11 1 1 230 180 150
12 1 1 230 180 150
-12 2 1 230 180 150
-11 2 1 230 180 150
-10 2 1 230 180 150
-9 2 1 200 105 85
-8 2 1 200 105 85
-7 2 1 200 105 85
-6 2 1 173 173 173
-5 2 1 183 183 183
-4 2 1 193 193 193
-3 2 1 203 203 203
-2 2 1 212 212 212
-1 2 1 219 219 219
0 2 1 222 222 222
1 2 1 219 219 219
2 2 1 212 212 212
3 2 1 203 203 203
4 2 1 193 193 193
5 2 1 183 183 183
6 2 1 173 173 173
7 2 1 200 105 85
8 2 1 200 105 85
9 2 1 200 105 85
10 2 1 230 180 150
11 2 1 230 180 150
12 2 1 230 180 150
-12 3 1 230 180 150
-11 3 1 230 180 150
-10 3 1 230 180 150
-9 3 1 200 105 85
-8 3 1 200 105 85
-7 3 1 200 105 85
-6 3 1 171 171 171
-5 3 1 181 181 181
-4 3 1 190 190 190
-3 3 1 199 199 199
-2 3 1 207 207 207
-1 3 1 213 213 213
0 3 1 216 216 216
1 3 1 213 213 213
2 3 1 207 207 207
3 3 1 199 199 199
4 3 1 190 190 190
5 3 1 181 181 181
6 3 1 171 171 171
7 3 1 200 105 85
8 3 1 200 105 85
9 3 1 200 105 85
10 3 1 230 180 150
11 3 1 230 180 150
12 3 1 230 180 150
-12 4 1 230 180 150
-11 4 1 230 180 150
-10 4 1 230 180 150
-9 4 1 200 105 85
-8 4 1 200 105 85
-7 4 1 200 105 85
-6 4 1 200 105 85
-5 4 1 176 176 176
-4 4 1 185 185 185
-3 4 1 193 193 193
-2 4 1 200 200 200
-1 4 1 205 205 205
0 4 1 207 207 207
1 4 1 205 205 205
2 4 1 200 200 200
3 4 1 193 193 193
4 4 1 185 185 185
5 4 1 176 176 176
6 4 1 200 105 85
7 4 1 200 105 85
8 4 1 200 105 85
9 4 1 200 105 85
10 4 1 230 180 150
11 4 1 230 180 150
12 4 1 230 180 150
-11 5 1 230 180 150
-10 5 1 230 180 150
-9 5 1 200 105 85
-8 5 1 200 105 85
-7 5 1 200 105 85
-6 5 1 200 105 85
-5 5 1 171 171 171
-4 5 1 179 179 179
-3 5 1 186 186 186
-2 5 1 192 192 192
-1 5 1 195 195 195
0 5 1 197 197 197
1 5 1 195 195 195
2 5 1 192 192 192
3 5 1 186 186 186
4 5 1 179 179 179
5 5 1 171 171 171
6 5 1 200 105 85
7 5 1 200 105 85
8 5 1 200 105 85
9 5 1 200 105 85
10 5 1 230 180 150
11 5 1 230 180 150
-11 6 1 242 205 170
-10 6 1 242 205 170
-9 6 1 242 205 170
-8 6 1 200 105 85
-7 6 1 200 105 85
-6 6 1 200 105 85
-5 6 1 200 105 85
-4 6 1 171 171 171
-3 6 1 177 177 177
-2 6 1 182 182 182
-1 6 1 185 185 185
0 6 1 186 186 186
1 6 1 185 185 185
2 6 1 182 182 182
3 6 1 177 177 177
4 6 1 171 171 171
5 6 1 200 105 85
6 6 1 200 105 85
7 6 1 200 105 85
8 6 1 200 105 85
9 6 1 242 205 170
10 6 1 242 205 170
11 6 1 242 205 170
-11 7 1 242 205 170
-10 7 1 242 205 170
-9 7 1 242 205 170
-8 7 1 200 105 85
-7 7 1 200 105 85
-6 7 1 200 105 85
-5 7 1 200 105 85
-4 7 1 200 105 85
-3 7 1 200 105 85
-2 7 1 172 172 172
-1 7 1 174 174 174
0 7 1 175 175 175
1 7 1 174 174 174
2 7 1 172 172 172
3 7 1 200 105 85
4 7 1 200 105 85
5 7 1 200 105 85
6 7 1 200 105 85
7 7 1 200 105 85
8 7 1 200 105 85
9 7 1 242 205 170
10 7 1 242 205 170
11 7 1 242 205 170
-10 8 1 40 26 15
-9 8 1 40 26 15
-8 8 1 40 26 15
-7 8 1 40 26 15
-6 8 1 40 26 15
-5 8 1 40 26 15
-4 8 1 40 26 15
-3 8 1 40 26 15
-2 8 1 40 26 15
-1 8 1 40 26 15
0 8 1 40 26 15
1 8 1 40 26 15
2 8 1 40 26 15
3 8 1 40 26 15
4 8 1 40 26 15
5 8 1 40 26 15
6 8 1 40 26 15
7 8 1 40 26 15
8 8 1 40 26 15
9 8 1 40 26 15
10 8 1 40 26 15
-9 9 1 40 26 15
-8 9 1 40 26 15
-7 9 1 40 26 15
-6 9 1 40 26 15
-5 9 1 40 26 15
-4 9 1 40 26 15
-3 9 1 40 26 15
-2 9 1 40 26 15
-1 9 1 40 26 15
0 9 1 40 26 15
1 9 1 40 26 15
2 9 1 40 26 15
3 9 1 40 26 15
4 9 1 40 26 15
5 9 1 40 26 15
6 9 1 40 26 15
7 9 1 40 26 15
8 9 1 40 26 15
9 9 1 40 26 15
-9 10 1 40 26 15
-8 10 1 40 26 15
-7 10 1 40 26 15
-6 10 1 40 26 15
-5 10 1 40 26 15
-4 10 1 40 26 15
-3 10 1 40 26 15
-2 10 1 40 26 15
-1 10 1 40 26 15
0 10 1 40 26 15
1 10 1 40 26 15
2 10 1 40 26 15
3 10 1 40 26 15
4 10 1 40 26 15
5 10 1 40 26 15
6 10 1 40 26 15
7 10 1 40 26 15
8 10 1 40 26 15
9 10 1 40 26 15
-8 11 1 40 26 15
-7 11 1 40 26 15
-6 11 1 40 26 15
-5 11 1 40 26 15
-4 11 1 40 26 15
-3 11 1 40 26 15
-2 11 1 40 26 15
-1 11 1 40 26 15
0 11 1 40 26 15
1 11 1 40 26 15
2 11 1 40 26 15
3 11 1 40 26 15
4 11 1 40 26 15
5 11 1 40 26 15
6 11 1 40 26 15
7 11 1 40 26 15
8 11 1 40 26 15
-7 12 1 40 26 15
-6 12 1 40 26 15
-5 12 1 40 26 15
-4 12 1 40 26 15
-3 12 1 40 26 15
-2 12 1 40 26 15
-1 12 1 40 26 15
0 12 1 40 26 15
1 12 1 40 26 15
2 12 1 40 26 15
3 12 1 40 26 15
4 12 1 40 26 15
5 12 1 40 26 15
6 12 1 40 26 15
7 12 1 40 26 15
-5 13 1 40 26 15
-4 13 1 40 26 15
-3 13 1 40 26 15
-2 13 1 40 26 15
-1 13 1 40 26 15
0 13 1 40 26 15
1 13 1 40 26 15
2 13 1 40 26 15
3 13 1 40 26 15
4 13 1 40 26 15
5 13 1 40 26 15
-3 14 1 40 26 15
-2 14 1 40 26 15
-1 14 1 40 26 15
0 14 1 40 26 15
1 14 1 40 26 15
2 14 1 40 26 15
3 14 1 40 26 15
-2 -14 2 205 145 120
-1 -14 2 205 145 120
0 -14 2 205 145 120
1 -14 2 205 145 120
2 -14 2 205 145 120
-5 -13 2 205 145 120
-4 -13 2 205 145 120
-3 -13 2 205 145 120
-2 -13 2 205 145 120
-1 -13 2 205 145 120
0 -13 2 205 145 120
1 -13 2 205 145 120
2 -13 2 205 145 120
3 -13 2 205 145 120
4 -13 2 205 145 120
5 -13 2 205 145 120
-6 -12 2 205 145 120
-5 -12 2 205 145 120
-4 -12 2 205 145 120
-3 -12 2 205 145 120
-2 -12 2 205 145 120
-1 -12 2 205 145 120
0 -12 2 205 145 120
1 -12 2 205 145 120
2 -12 2 205 145 120
3 -12 2 205 145 120
4 -12 2 205 145 120
5 -12 2 205 145 120
6 -12 2 205 145 120
-7 -11 2 205 145 120
-6 -11 2 205 145 120
-5 -11 2 205 145 120
-4 -11 2 205 145 120
-3 -11 2 200 105 85
-2 -11 2 200 105 85
-1 -11 2 200 105 85
0 -11 2 200 105 85
1 -11 2 200 105 85
2 -11 2 200 105 85
3 -11 2 200 105 85
4 -11 2 205 145 120
5 -11 2 205 145 120
6 -11 2 205 145 120
7 -11 2 205 145 120
-8 -10 2 205 145 120
-7 -10 2 205 145 120
-6 -10 2 205 145 120
-5 -10 2 200 105 85
-4 -10 2 200 105 85
-3 -10 2 200 105 85
-2 -10 2 200 105 85
-1 -10 2 200 105 85
0 -10 2 200 105 85
1 -10 2 200 105 85
2 -10 2 200 105 85
3 -10 2 200 105 85
4 -10 2 200 105 85
5 -10 2 200 105 85
6 -10 2 205 145 120
7 -10 2 205 145 120
8 -10 2 205 145 120
-9 -9 2 205 145 120
-8 -9 2 205 145 120
-7 -9 2 205 145 120
-6 -9 2 200 105 85
-5 -9 2 200 105 85
-4 -9 2 200 105 85
-3 -9 2 200 105 85
-2 -9 2 200 105 85
-1 -9 2 200 105 85
0 -9 2 200 105 85
1 -9 2 200 105 85
2 -9 2 200 105 85
3 -9 2 200 105 85
4 -9 2 200 105 85
5 -9 2 200 105 85
6 -9 2 200 105 85
7 -9 2 205 145 120
8 -9 2 205 145 120
9 -9 2 205 145 120
-10 -8 2 205 145 120
-9 -8 2 205 145 120
-8 -8 2 205 145 120
-7 -8 2 200 105 85
-6 -8 2 200 105 85
-5 -8 2 200 105 85
-4 -8 2 200 105 85
-3 -8 2 200 105 85
-2 -8 2 200 105 85
-1 -8 2 200 105 85
0 -8 2 200 105 85
1 -8 2 200 105 85
2 -8 2 200 105 85
3 -8 2 200 105 85
4 -8 2 200 105 85
5 -8 2 200 105 85
6 -8 2 200 105 85
7 -8 2 200 105 85
8 -8 2 205 145 120
9 -8 2 205 145 120
10 -8 2 205 145 120
-10 -7 2 205 145 120
-9 -7 2 205 145 120
-8 -7 2 200 105 85
-7 -7 2 200 105 85
-6 -7 2 200 105 85
-5 -7 2 200 105 85
-4 -7 2 200 105 85
-3 -7 2 200 105 85
-2 -7 2 200 105 85
-1 -7 2 200 105 85
0 -7 2 200 105 85
1 -7 2 200 105 85
2 -7 2 200 105 85
3 -7 2 200 105 85
4 -7 2 200 105 85
5 -7 2 200 105 85
6 -7 2 200 105 85
7 -7 2 200 105 85
8 -7 2 200 105 85
9 -7 2 205 145 120
10 -7 2 205 145 120
-11 -6 2 242 205 170
-10 -6 2 242 205 170
-9 -6 2 242 205 170
-8 -6 2 200 105 85
-7 -6 2 200 105 85
-6 -6 2 200 105 85
-5 -6 2 200 105 85
-4 -6 2 200 105 85
-3 -6 2 200 105 85
-2 -6 2 200 105 85
-1 -6 2 200 105 85
0 -6 2 200 105 85
1 -6 2 200 105 85
2 -6 2 200 105 85
3 -6 2 200 105 85
4 -6 2 200 105 85
5 -6 2 200 105 85
6 -6 2 200 105 85
7 -6 2 200 105 85
8 -6 2 200 105 85
9 -6 2 242 205 170
10 -6 2 242 205 170
11 -6 2 242 205 170
-11 -5 2 242 205 170
-10 -5 2 242 205 170
-9 -5 2 200 105 85
-8 -5 2 200 105 85
-7 -5 2 200 105 85
-6 -5 2 200 105 85
-5 -5 2 200 105 85
-4 -5 2 200 105 85
-3 -5 2 200 105 85
-2 -5 2 200 105 85
-1 -5 2 200 105 85
0 -5 2 200 105 85
1 -5 2 200 105 85
2 -5 2 200 105 85
3 -5 2 200 105 85
4 -5 2 200 105 85
5 -5 2 200 105 85
6 -5 2 200 105 85
7 -5 2 200 105 85
8 -5 2 200 105 85
9 -5 2 200 105 85
10 -5 2 242 205 170
11 -5 2 242 205 170
-12 -4 2 242 205 170
-11 -4 2 242 205 170
-10 -4 2 242 205 170
-9 -4 2 200 105 85
-8 -4 2 200 105 85
-7 -4 2 200 105 85
-6 -4 2 200 105 85
-5 -4 2 200 105 85
-4 -4 2 200 105 85
-3 -4 2 200 105 85
-2 -4 2 200 105 85
-1 -4 2 200 105 85
0 -4 2 200 105 85
1 -4 2 200 105 85
2 -4 2 200 105 85
3 -4 2 200 105 85
4 -4 2 200 105 85
5 -4 2 200 105 85
6 -4 2 200 105 85
7 -4 2 200 105 85
8 -4 2 200 105 85
9 -4 2 200 105 85
10 -4 2 242 205 170
11 -4 2 242 205 170
12 -4 2 242 205 170
-12 -3 2 242 205 170
-11 -3 2 242 205 170
-10 -3 2 242 205 170
-9 -3 2 200 105 85
-8 -3 2 200 105 85
-7 -3 2 200 105 85
-6 -3 2 200 105 85
-5 -3 2 200 105 85
-4 -3 2 200 105 85
-3 -3 2 171 171 171
-2 -3 2 175 175 175
